date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,is_renovated
2014-10-28,1090000.0,4,2.5,6837,2.0,0.0,3,9,0.0,2004,0.0,98033,0.0
2014-05-20,396675.0,2,1.0,6375,2.0,0.0,4,6,0.0,1945,0.0,98126,0.0
2014-10-02,242000.0,5,2.25,7494,1.0,0.0,3,7,1170.0,1951,0.0,98188,0.0
2014-10-31,380000.0,3,1.75,12378,1.0,0.0,4,6,0.0,1943,0.0,98045,0.0
2014-12-03,496000.0,2,1.0,4635,2.0,0.0,4,7,0.0,1941,1973.0,98115,1.0
2014-12-08,399950.0,3,2.5,4488,2.0,0.0,5,7,0.0,1980,0.0,98034,0.0
2015-03-04,895000.0,4,2.5,8526,2.0,0.0,3,9,0.0,1998,0.0,98033,0.0
2014-11-04,690000.0,3,2.0,6149,2.0,0.0,3,8,0.0,1926,1989.0,98136,1.0
2014-09-02,270000.0,3,1.5,8375,2.0,0.0,3,7,0.0,1927,0.0,98155,0.0
2014-06-23,349900.0,3,2.0,38781,1.0,0.0,5,7,1210.0,1949,0.0,98027,0.0
2015-05-04,454280.0,3,2.5,1741,2.0,0.0,3,8,300.0,2004,0.0,98029,0.0
2015-05-12,390000.0,3,2.5,26375,1.0,0.0,3,6,0.0,1992,0.0,98077,0.0
2015-01-15,275000.0,3,1.75,14005,1.0,0.0,3,8,0.0,1983,0.0,98023,0.0
2015-04-29,300000.0,4,2.5,8932,2.0,0.0,3,8,0.0,1990,0.0,98023,0.0
2015-05-08,700000.0,3,1.75,6000,1.0,0.0,5,7,650.0,1940,0.0,98199,0.0
2014-12-18,520000.0,3,1.75,6609,1.0,0.0,3,7,800.0,1950,0.0,98115,0.0
2015-04-02,715000.0,3,2.5,39529,2.0,0.0,3,9,0.0,1987,0.0,98053,0.0
2015-04-20,404000.0,3,2.5,4324,2.0,0.0,3,8,0.0,2006,0.0,98038,0.0
2014-09-26,490500.0,3,2.0,21883,2.0,0.0,3,7,1030.0,1998,0.0,98011,0.0
2015-05-06,1490000.0,6,2.75,6440,2.0,0.0,3,10,1750.0,1964,2015.0,98118,1.0
2015-04-09,557800.0,4,1.75,6000,1.0,0.0,5,7,0.0,1944,0.0,98199,0.0
2015-04-13,571000.0,4,2.25,9900,1.0,0.0,4,8,740.0,1959,0.0,98166,0.0
2014-07-08,410000.0,4,2.5,4020,2.0,0.0,3,9,0.0,2006,0.0,98038,0.0
2015-03-13,225000.0,3,1.5,5506,1.0,0.0,4,7,0.0,1971,0.0,98118,0.0
2014-07-16,700000.0,4,2.5,4498,2.0,0.0,3,9,0.0,2004,0.0,98052,0.0
2015-02-09,500000.0,3,1.0,3500,1.5,0.0,3,7,0.0,1905,1985.0,98103,1.0
2015-04-28,536500.0,2,2.0,1860,1.0,0.0,4,7,680.0,1925,0.0,98107,0.0
2015-04-10,330000.0,3,2.5,25046,1.0,0.0,4,8,460.0,1980,0.0,98022,0.0
2015-02-11,249950.0,3,1.75,15210,1.0,0.0,5,7,0.0,1976,0.0,98042,0.0
2014-10-15,249000.0,4,1.75,8410,1.5,0.0,5,7,0.0,1943,0.0,98188,0.0
2015-04-08,249000.0,3,1.75,7535,1.5,0.0,5,6,0.0,1909,0.0,98032,0.0
2014-05-08,780000.0,4,1.75,9195,1.0,0.0,3,7,1090.0,1950,0.0,98004,0.0
2014-07-05,1200000.0,4,2.5,4275,2.0,0.0,3,9,0.0,2004,0.0,98115,0.0
2014-09-15,434500.0,3,1.75,7210,1.0,0.0,3,7,820.0,1975,0.0,98072,0.0
2014-10-10,590000.0,4,2.0,339332,1.0,0.0,3,8,0.0,2002,0.0,98022,0.0
2015-02-19,417200.0,2,1.0,4000,1.0,0.0,3,6,0.0,1910,0.0,98107,0.0
2014-09-24,649990.0,4,2.25,11900,2.0,0.0,3,9,0.0,1976,0.0,98074,0.0
2014-12-02,506000.0,2,1.0,3588,1.0,0.0,4,7,100.0,1926,0.0,98107,0.0
2015-04-21,348000.0,3,2.5,4004,2.0,0.0,3,7,0.0,1999,0.0,98148,0.0
2014-07-28,301000.0,4,2.5,6146,2.0,0.0,3,9,0.0,1998,0.0,98031,0.0
2014-07-08,427550.0,2,1.0,4000,1.0,0.0,3,7,0.0,1940,0.0,98117,0.0
2015-05-01,361000.0,3,1.0,6720,1.5,0.0,3,7,0.0,1951,0.0,98155,0.0
2014-08-21,460000.0,2,2.5,8107,1.0,0.0,5,7,900.0,1946,0.0,98125,0.0
2014-07-10,958000.0,4,3.5,6400,2.0,0.0,3,8,0.0,1984,0.0,98112,0.0
2014-06-12,445000.0,5,1.75,6846,1.5,0.0,5,7,1120.0,1911,0.0,98108,0.0
2014-05-19,373000.0,3,2.5,3565,2.0,0.0,3,7,0.0,1999,0.0,98072,0.0
2015-04-14,525000.0,4,2.25,7957,1.0,0.0,4,8,910.0,1977,0.0,98011,0.0
2014-08-26,364988.0,3,2.5,12593,2.0,0.0,3,9,0.0,1997,0.0,98023,0.0
2014-08-14,324000.0,2,1.0,8370,1.0,0.0,4,7,0.0,1941,0.0,98177,0.0
2015-03-05,625000.0,4,3.0,5627,1.0,0.0,5,8,860.0,1960,0.0,98118,0.0
2014-09-08,237500.0,3,1.75,7830,1.0,0.0,3,7,0.0,1980,0.0,98022,0.0
2014-08-06,429300.0,6,2.25,15949,1.0,0.0,4,8,1200.0,1965,0.0,98034,0.0
2014-05-29,155000.0,3,1.0,6250,1.0,0.0,2,7,220.0,1949,0.0,98108,0.0
2015-02-23,614000.0,4,2.75,8160,1.5,0.0,4,8,980.0,1940,0.0,98177,0.0
2015-03-31,650000.0,3,2.5,3332,2.0,0.0,3,9,0.0,2014,0.0,98034,0.0
2014-07-21,625000.0,3,2.0,12219,1.0,0.0,4,7,0.0,1986,0.0,98004,0.0
2015-03-25,587100.0,3,2.25,6414,1.0,0.0,4,8,0.0,1961,0.0,98117,0.0
2014-06-17,380000.0,4,2.5,37647,2.0,0.0,3,8,0.0,1991,0.0,98042,0.0
2015-05-05,479500.0,2,1.0,5760,1.0,0.0,3,6,200.0,1917,0.0,98118,0.0
2015-03-17,382888.0,1,1.0,2380,1.0,0.0,3,6,0.0,1900,0.0,98115,0.0
2014-05-27,540000.0,4,4.25,3565,2.0,0.0,3,7,0.0,1940,2003.0,98116,1.0
2014-05-21,691000.0,4,2.75,8632,1.0,0.0,3,8,850.0,1972,0.0,98033,0.0
2014-06-04,760500.0,3,2.0,3990,1.0,0.0,5,7,860.0,1912,0.0,98103,0.0
2015-04-30,685000.0,4,2.5,10968,2.0,0.0,3,9,0.0,2006,0.0,98065,0.0
2014-09-29,199129.0,3,1.0,33664,1.0,0.0,4,6,0.0,1955,0.0,98001,0.0
2014-07-24,335000.0,3,3.0,7702,2.0,0.0,3,9,0.0,1988,0.0,98023,0.0
2014-06-09,305100.0,3,2.0,35988,1.0,0.0,4,8,0.0,1974,0.0,98058,0.0
2015-03-25,830000.0,4,2.25,12202,1.0,0.0,4,9,0.0,1959,0.0,98005,0.0
2015-01-28,810000.0,3,2.5,8481,2.0,0.0,3,10,0.0,1993,0.0,98006,0.0
2015-01-13,500000.0,3,2.25,15661,1.0,0.0,3,8,260.0,1988,0.0,98074,0.0
2014-05-30,490000.0,3,1.75,5405,1.0,0.0,4,7,960.0,1947,0.0,98126,0.0
2014-10-28,490000.0,2,1.75,4200,2.0,0.0,3,7,0.0,1912,0.0,98116,0.0
2014-09-18,272000.0,4,1.75,10660,1.0,0.0,4,7,360.0,1960,0.0,98198,0.0
2014-09-10,280000.0,3,2.25,7200,2.0,0.0,4,7,0.0,1979,0.0,98031,0.0
2014-06-25,233000.0,3,1.0,6180,1.5,0.0,3,7,0.0,1955,0.0,98155,0.0
2014-06-23,275000.0,3,1.0,6000,1.0,0.0,4,7,0.0,1952,0.0,98133,0.0
2014-07-28,375000.0,3,3.25,6420,2.0,0.0,3,9,650.0,1991,0.0,98031,0.0
2014-08-26,445000.0,3,2.75,3703,2.0,0.0,3,8,0.0,2004,0.0,98011,0.0
2014-09-19,437500.0,3,2.5,1125,3.0,0.0,3,8,0.0,2002,0.0,98107,0.0
2015-05-11,426250.0,4,1.0,6000,1.5,0.0,4,7,100.0,1905,0.0,98118,0.0
2014-06-26,358000.0,3,1.5,12497,1.0,0.0,4,7,0.0,1967,0.0,98065,0.0
2014-10-23,1180000.0,4,3.5,49503,2.0,0.0,3,11,0.0,2003,0.0,98053,0.0
2015-04-30,305000.0,2,1.0,8276,1.0,0.0,3,5,0.0,1939,0.0,98027,0.0
2014-05-30,415000.0,2,1.75,4664,1.0,0.0,3,8,0.0,2004,0.0,98053,0.0
2014-08-21,520000.0,11,3.0,4960,2.0,0.0,3,7,600.0,1918,1999.0,98106,1.0
2014-10-13,733000.0,4,3.5,5974,2.0,0.0,3,9,0.0,2003,0.0,98075,0.0
2015-03-09,411500.0,3,1.0,8159,1.0,0.0,4,7,0.0,1954,0.0,98133,0.0
2014-09-19,540000.0,3,1.75,16671,1.5,0.0,4,6,520.0,1909,0.0,98034,0.0
2015-02-24,270500.0,3,1.5,8613,1.0,0.0,4,7,300.0,1960,0.0,98032,0.0
2015-04-10,422250.0,2,1.5,1256,2.0,0.0,3,8,80.0,1998,0.0,98107,0.0
2014-05-16,655000.0,5,3.25,12353,2.0,0.0,5,9,0.0,1977,0.0,98155,0.0
2014-08-07,1200000.0,5,3.25,10576,2.0,0.0,3,11,1300.0,2006,0.0,98027,0.0
2014-08-04,550000.0,3,2.5,169448,2.5,0.0,3,9,0.0,1990,0.0,98022,0.0
2014-05-06,460000.0,2,2.25,929,2.0,0.0,3,8,210.0,2004,0.0,98122,0.0
2014-10-25,159075.0,4,1.5,6200,1.0,0.0,3,6,790.0,1944,0.0,98178,0.0
2014-12-09,470000.0,2,1.0,4000,1.5,0.0,4,6,0.0,1908,0.0,98103,0.0
2014-07-08,235000.0,2,1.0,7920,1.0,0.0,3,6,0.0,1939,0.0,98108,0.0
2014-09-18,309950.0,2,1.5,9843,1.0,0.0,4,7,0.0,1961,0.0,98188,0.0
2014-05-23,433000.0,4,1.75,9600,1.0,0.0,4,7,820.0,1966,0.0,98006,0.0
2015-02-03,895000.0,3,2.5,10000,1.0,0.0,3,8,1100.0,1967,0.0,98006,0.0
2014-06-20,291000.0,3,1.5,60960,1.0,0.0,4,7,720.0,1967,0.0,98042,0.0
2015-02-09,835000.0,3,2.5,13124,2.0,0.0,3,9,0.0,1988,0.0,98052,0.0
2015-01-09,640000.0,2,1.0,5000,1.0,0.0,3,7,160.0,1936,0.0,98199,0.0
2015-01-26,438000.0,3,2.25,14279,1.0,0.0,3,8,1000.0,1965,0.0,98006,0.0
2014-07-22,540000.0,4,2.5,9935,2.0,0.0,3,8,0.0,2005,0.0,98059,0.0
2015-03-09,325000.0,4,2.5,7434,1.0,0.0,3,7,1000.0,1993,0.0,98146,0.0
2015-01-26,380000.0,4,1.75,7200,1.5,0.0,5,7,900.0,1924,0.0,98056,0.0
2014-11-13,510000.0,2,1.0,5544,1.0,0.0,3,7,460.0,1947,0.0,98105,0.0
2014-08-12,380000.0,4,2.5,7707,2.0,0.0,3,8,0.0,2004,0.0,98038,0.0
2014-06-16,825000.0,4,2.5,9800,1.0,0.0,4,8,1100.0,1973,0.0,98006,0.0
2014-09-26,880000.0,4,3.25,52707,2.0,0.0,4,9,0.0,1996,0.0,98077,0.0
2015-03-06,1800000.0,3,3.0,13295,2.0,1.0,4,10,420.0,1933,1989.0,98006,1.0
2015-01-07,790000.0,3,1.0,6380,1.5,0.0,3,7,0.0,1930,0.0,98115,0.0
2014-12-12,287000.0,2,1.5,4346,1.0,0.0,4,6,0.0,1942,0.0,98106,0.0
2014-09-12,509000.0,3,3.0,5000,1.5,0.0,3,7,560.0,1913,0.0,98118,0.0
2014-09-08,270000.0,3,2.25,8400,1.0,0.0,3,7,400.0,1965,0.0,98188,0.0
2014-07-08,210000.0,3,2.0,9380,1.0,0.0,3,6,0.0,1949,0.0,98146,0.0
2014-11-24,415000.0,3,1.0,11752,1.5,0.0,5,8,0.0,1930,0.0,98133,0.0
2014-12-05,550000.0,3,2.5,14400,1.0,0.0,5,9,1350.0,1985,0.0,98198,0.0
2014-07-09,1250000.0,4,2.5,5500,1.0,0.0,3,10,890.0,1957,0.0,98199,0.0
2014-08-01,499950.0,3,1.0,4984,1.0,0.0,3,7,750.0,1955,0.0,98116,0.0
2014-09-05,659000.0,3,1.5,5040,2.0,0.0,3,8,0.0,1907,0.0,98122,0.0
2015-03-02,265000.0,2,1.5,22081,2.0,0.0,3,7,0.0,1990,0.0,98019,0.0
2014-06-05,492000.0,4,3.75,10840,2.0,0.0,4,8,740.0,1994,0.0,98045,0.0
2014-08-13,715000.0,4,2.5,7700,1.0,0.0,3,8,1200.0,1958,0.0,98040,0.0
2015-03-13,175000.0,2,1.0,28270,1.5,0.0,3,6,0.0,1925,0.0,98168,0.0
2014-11-28,975000.0,4,3.5,52322,2.0,0.0,3,9,700.0,2011,0.0,98005,0.0
2014-10-09,306950.0,1,1.0,5005,1.0,0.0,4,5,0.0,1945,0.0,98117,0.0
2015-04-07,630000.0,4,2.0,3680,1.5,0.0,4,7,0.0,1916,0.0,98116,0.0
2015-01-09,367500.0,3,1.0,8792,1.0,0.0,5,7,0.0,1969,0.0,98056,0.0
2015-03-25,699950.0,3,3.25,5460,1.0,0.0,4,8,800.0,1977,0.0,98136,0.0
2015-04-16,1000000.0,3,3.0,3750,2.0,0.0,3,9,660.0,1909,1991.0,98122,1.0
2014-10-16,285000.0,4,2.5,4400,2.0,0.0,3,8,0.0,2007,0.0,98001,0.0
2015-01-14,215000.0,2,1.5,1312,2.0,0.0,3,7,120.0,2004,0.0,98106,0.0
2015-03-06,1050000.0,4,2.5,11054,2.0,0.0,3,11,0.0,2001,0.0,98059,0.0
2014-05-09,1370000.0,4,2.75,9450,1.0,0.0,5,10,1760.0,1962,0.0,98006,0.0
2015-04-01,235000.0,3,1.0,7599,1.5,0.0,4,6,420.0,1930,0.0,98168,0.0
2015-04-16,604000.0,3,2.0,2589,1.0,0.0,3,7,770.0,1923,0.0,98103,0.0
2014-05-30,750000.0,3,1.75,8400,1.0,0.0,3,8,240.0,1947,0.0,98199,0.0
2014-11-24,800000.0,4,2.25,9963,1.0,0.0,4,9,310.0,1967,0.0,98005,0.0
2015-01-07,580000.0,5,2.0,3750,1.5,0.0,4,6,1200.0,1914,0.0,98105,0.0
2014-12-04,350000.0,1,1.0,4590,1.0,0.0,3,6,0.0,1911,0.0,98118,0.0
2014-12-16,353750.0,4,2.0,7490,2.0,0.0,3,7,390.0,1956,0.0,98166,0.0
2014-06-04,1100000.0,5,2.75,8737,1.0,0.0,5,8,1190.0,1969,0.0,98006,0.0
2015-02-09,465000.0,4,2.0,10291,1.0,0.0,4,7,0.0,1963,0.0,98008,0.0
2014-05-07,568000.0,3,2.0,5080,1.5,0.0,3,8,570.0,1929,0.0,98118,0.0
2014-11-06,1010000.0,5,2.0,3080,2.0,0.0,4,8,0.0,1910,0.0,98112,0.0
2014-09-16,213500.0,3,1.5,11571,1.0,0.0,3,7,0.0,1961,0.0,98168,0.0
2014-06-05,250000.0,3,2.5,10384,1.0,0.0,2,7,480.0,1976,0.0,98077,0.0
2014-07-03,357000.0,2,1.0,4600,1.0,0.0,4,7,0.0,1942,0.0,98126,0.0
2014-09-26,425000.0,2,2.0,4095,2.0,0.0,4,8,0.0,1918,0.0,98136,0.0
2014-06-11,571000.0,3,2.5,7465,2.0,0.0,3,9,0.0,1988,0.0,98011,0.0
2014-05-19,588000.0,3,2.25,7350,1.0,0.0,4,7,840.0,1977,0.0,98052,0.0
2014-05-23,275000.0,4,1.5,15531,2.0,0.0,3,7,0.0,1979,0.0,98003,0.0
2015-02-25,565000.0,3,2.75,15939,2.0,0.0,3,10,0.0,1998,0.0,98023,0.0
2015-03-19,460000.0,3,1.75,9135,1.0,0.0,4,7,600.0,1961,0.0,98011,0.0
2014-06-04,603500.0,4,2.5,9734,1.0,0.0,3,9,1910.0,1977,0.0,98028,0.0
2014-07-03,490600.0,3,2.5,11447,2.0,0.0,3,9,0.0,1986,0.0,98023,0.0
2014-06-24,1010000.0,2,2.0,9052,1.0,0.0,5,6,0.0,1900,0.0,98033,0.0
2014-08-27,500000.0,4,2.0,12620,1.0,0.0,4,7,0.0,1972,0.0,98034,0.0
2014-06-25,249000.0,4,2.25,6136,2.0,0.0,3,7,0.0,1990,0.0,98030,0.0
2014-06-03,235000.0,3,2.0,8700,1.0,0.0,4,7,0.0,1970,0.0,98055,0.0
2015-01-21,410000.0,4,2.0,13736,1.0,0.0,4,6,0.0,1942,0.0,98125,0.0
2014-07-01,370000.0,2,1.0,6050,1.0,0.0,3,7,0.0,1952,0.0,98116,0.0
2014-09-16,360000.0,5,2.5,7111,1.0,0.0,3,7,800.0,1968,0.0,98059,0.0
2014-12-05,1410000.0,5,2.25,16789,2.0,0.0,5,9,0.0,1966,0.0,98040,0.0
2014-11-21,298000.0,4,2.5,3825,2.0,0.0,3,8,0.0,2003,0.0,98042,0.0
2014-07-08,485000.0,4,2.25,7200,1.0,0.0,3,8,530.0,1977,0.0,98146,0.0
2014-08-26,400000.0,3,1.75,9143,1.0,0.0,3,7,0.0,1960,0.0,98006,0.0
2014-08-05,580000.0,3,2.5,4604,2.0,0.0,3,8,0.0,2003,0.0,98075,0.0
2014-08-07,355000.0,2,2.5,1140,2.0,0.0,3,8,290.0,2009,0.0,98133,0.0
2014-07-21,650000.0,3,2.5,12997,2.0,0.0,3,9,0.0,1992,0.0,98011,0.0
2014-09-29,261490.0,4,1.0,8467,1.0,0.0,4,6,420.0,1943,0.0,98056,0.0
2014-07-16,347000.0,3,1.0,7200,1.0,0.0,3,7,0.0,1968,0.0,98034,0.0
2014-05-19,485000.0,3,1.0,4100,1.5,0.0,3,7,130.0,1926,0.0,98107,0.0
2014-10-22,601000.0,3,2.5,1251,2.0,0.0,3,9,560.0,2012,0.0,98199,0.0
2015-04-11,380000.0,3,3.25,51212,1.0,0.0,3,8,580.0,1989,0.0,98092,0.0
2014-08-29,565000.0,3,3.0,12556,2.0,0.0,3,9,0.0,1976,0.0,98074,0.0
2015-03-23,750000.0,3,2.5,21043,2.0,0.0,3,9,0.0,1993,0.0,98053,0.0
2015-01-07,291000.0,3,2.25,7200,1.0,0.0,3,7,290.0,1975,0.0,98023,0.0
2014-11-05,560000.0,3,2.5,12498,2.0,0.0,4,9,0.0,1987,0.0,98029,0.0
2015-03-25,725000.0,4,2.25,9600,2.0,0.0,3,10,0.0,1984,0.0,98074,0.0
2014-09-03,539000.0,3,2.0,209088,1.0,0.0,3,7,0.0,1993,0.0,98014,0.0
2014-07-22,470000.0,5,3.25,7077,2.0,0.0,3,9,1200.0,2000,0.0,98038,0.0
2015-01-09,264950.0,2,1.0,7434,1.0,0.0,3,6,0.0,1947,0.0,98155,0.0
2015-02-25,200000.0,4,1.5,8000,2.0,0.0,4,6,700.0,1900,1996.0,98010,1.0
2014-06-04,453500.0,5,2.5,23345,1.0,0.0,5,7,1130.0,1967,0.0,98059,0.0
2014-08-25,811000.0,2,2.5,17986,2.0,0.0,3,9,0.0,1943,2014.0,98052,1.0
2014-09-16,425000.0,3,3.25,1350,3.0,0.0,3,8,0.0,2005,0.0,98103,0.0
2014-09-18,1530000.0,4,2.25,16940,1.0,0.0,4,9,1870.0,1974,0.0,98040,0.0
2014-12-29,562000.0,4,2.75,83200,1.0,0.0,3,8,700.0,1980,0.0,98072,0.0
2014-07-23,281000.0,3,2.5,7601,2.0,0.0,3,8,0.0,1992,0.0,98003,0.0
2014-10-16,270000.0,3,2.25,14027,2.0,0.0,3,8,0.0,1979,0.0,98042,0.0
2014-08-11,205950.0,3,1.0,8239,1.0,0.0,4,6,0.0,1963,0.0,98023,0.0
2014-06-25,310000.0,2,1.0,5400,1.0,0.0,3,6,0.0,1950,2007.0,98126,1.0
2015-03-12,350000.0,3,1.75,1111,2.0,0.0,3,8,0.0,2003,0.0,98029,0.0
2014-06-01,843500.0,4,2.0,16475,2.0,0.0,4,8,0.0,1953,0.0,98004,0.0
2015-05-08,370000.0,4,2.0,3757,1.0,0.0,4,6,790.0,1908,0.0,98118,0.0
2014-06-20,279000.0,4,2.0,7700,1.0,0.0,3,7,1100.0,1979,0.0,98058,0.0
2015-01-02,408000.0,3,1.75,313672,1.0,0.0,4,7,0.0,1960,0.0,98058,0.0
2015-01-06,392000.0,3,1.0,9600,1.0,0.0,3,7,0.0,1952,0.0,98118,0.0
2014-09-29,455000.0,2,1.0,5000,1.0,0.0,5,6,0.0,1917,0.0,98107,0.0
2014-11-13,310000.0,2,1.5,83199,1.0,0.0,4,7,170.0,1965,0.0,98070,0.0
2014-09-17,323500.0,3,3.0,11536,2.0,0.0,3,7,0.0,1943,0.0,98178,0.0
2014-09-26,364500.0,3,1.0,4489,1.0,0.0,3,6,800.0,1944,0.0,98126,0.0
2014-05-09,280000.0,4,2.0,14439,1.0,0.0,4,7,1010.0,1977,0.0,98001,0.0
2014-12-15,289900.0,3,1.75,11325,2.0,0.0,3,7,0.0,1943,0.0,98198,0.0
2014-06-13,585000.0,3,1.0,2807,1.5,0.0,4,7,290.0,1927,0.0,98107,0.0
2014-09-16,269000.0,3,2.5,6653,1.0,0.0,4,7,370.0,1990,0.0,98042,0.0
2014-08-08,280000.0,3,2.25,9210,2.0,0.0,3,7,0.0,1994,0.0,98038,0.0
2015-04-09,287000.0,3,1.75,9000,1.0,0.0,3,7,650.0,1965,0.0,98055,0.0
2014-08-12,183000.0,2,1.0,5140,1.0,0.0,3,6,0.0,1926,0.0,98126,0.0
2014-12-19,309000.0,3,1.0,8142,1.0,0.0,3,7,780.0,1961,0.0,98168,0.0
2014-10-13,920000.0,4,2.5,13579,2.0,0.0,3,10,0.0,2003,0.0,98007,0.0
2014-09-29,815241.0,5,2.25,4800,2.5,0.0,3,8,0.0,1907,0.0,98105,0.0
2014-11-21,405000.0,3,1.75,7252,1.0,0.0,3,7,380.0,1975,0.0,98072,0.0
2015-04-30,525000.0,5,3.5,19080,2.0,0.0,3,9,0.0,2001,0.0,98022,0.0
2014-07-17,150000.0,2,1.0,4045,1.0,0.0,3,6,0.0,1943,0.0,98106,0.0
2014-09-25,240000.0,4,1.75,9600,1.0,0.0,5,7,860.0,1946,0.0,98001,0.0
2014-05-02,698000.0,4,2.25,11250,1.5,0.0,5,7,900.0,1920,0.0,98033,0.0
2015-03-09,440000.0,3,2.0,10950,1.0,0.0,4,8,0.0,1982,0.0,98006,0.0
2015-04-14,204000.0,3,1.0,12500,1.5,0.0,3,6,0.0,1936,0.0,98198,0.0
2014-05-16,875000.0,3,2.0,6641,1.0,0.0,4,7,1000.0,1947,0.0,98199,0.0
2014-07-03,650000.0,3,1.5,4500,1.0,0.0,5,7,0.0,1960,0.0,98040,0.0
2015-04-08,392500.0,3,1.0,8839,1.0,0.0,4,7,0.0,1947,0.0,98155,0.0
2014-10-17,400000.0,4,1.0,4000,1.5,0.0,3,6,1010.0,1921,0.0,98144,0.0
2015-04-28,653000.0,3,2.25,17300,1.0,0.0,4,8,1380.0,1971,0.0,98006,0.0
2014-05-20,452000.0,4,1.0,3760,1.5,0.0,3,6,0.0,1900,0.0,98103,0.0
2014-05-06,345000.0,4,2.5,3826,2.0,0.0,3,8,0.0,2007,0.0,98058,0.0
2014-12-02,350000.0,4,1.75,6930,1.0,0.0,4,7,500.0,1952,0.0,98178,0.0
2014-07-31,650000.0,4,2.5,5576,2.0,0.0,3,8,0.0,2004,0.0,98028,0.0
2014-05-27,525000.0,5,3.0,3800,1.5,0.0,5,7,1000.0,1926,0.0,98115,0.0
2015-01-26,840000.0,5,3.0,3800,1.5,0.0,5,7,1000.0,1926,0.0,98115,0.0
2014-11-24,1330000.0,3,2.5,5000,2.0,0.0,4,9,0.0,1926,0.0,98105,0.0
2015-01-20,259950.0,4,2.0,6650,1.0,0.0,3,7,0.0,1989,0.0,98023,0.0
2015-02-20,998000.0,5,3.5,10207,2.0,0.0,3,10,610.0,1969,0.0,98040,0.0
2014-06-10,1070000.0,3,3.0,4622,2.0,0.0,4,9,710.0,1988,0.0,98105,0.0
2014-07-10,1910000.0,4,3.0,6833,2.0,0.0,3,10,1320.0,1955,2007.0,98112,1.0
2015-03-09,190500.0,3,1.5,1150,2.0,0.0,3,8,170.0,2007,0.0,98144,0.0
2014-11-12,465000.0,3,2.25,117176,1.0,0.0,4,9,1280.0,1977,0.0,98027,0.0
2015-02-04,370000.0,3,1.0,7419,1.0,0.0,4,6,0.0,1906,0.0,98177,0.0
2014-07-31,290000.0,6,4.5,11214,1.0,0.0,3,8,0.0,1958,0.0,98031,0.0
2014-11-04,350000.0,3,1.75,4590,1.0,0.0,2,7,450.0,1950,0.0,98115,0.0
2015-03-05,740000.0,3,1.75,4590,1.0,0.0,2,7,450.0,1950,0.0,98115,0.0
2014-10-07,460000.0,3,1.75,8400,1.0,0.0,3,7,590.0,1959,0.0,98011,0.0
2014-08-26,290000.0,3,1.0,10800,1.0,0.0,4,7,0.0,1972,0.0,98045,0.0
2014-09-18,475000.0,3,1.5,229125,2.0,0.0,3,7,0.0,1987,0.0,98022,0.0
2014-09-26,214000.0,3,2.5,2231,2.0,0.0,3,7,0.0,2003,0.0,98001,0.0
2015-05-08,455000.0,2,1.0,5759,1.0,0.0,3,6,0.0,1951,0.0,98125,0.0
2014-07-25,275000.0,3,2.5,4400,2.0,0.0,3,8,0.0,2007,0.0,98001,0.0
2014-07-09,305000.0,3,1.5,12196,1.0,0.0,4,7,0.0,1966,0.0,98023,0.0
2015-04-09,449000.0,5,2.5,61855,1.0,0.0,4,7,1100.0,1981,0.0,98092,0.0
2014-10-21,366000.0,3,2.5,4320,1.0,0.0,3,6,660.0,1918,0.0,98106,0.0
2015-03-28,348000.0,3,2.5,5090,2.0,0.0,3,7,0.0,2003,0.0,98056,0.0
2014-12-03,515000.0,4,2.5,21370,2.0,0.0,3,8,0.0,2003,0.0,98028,0.0
2014-06-20,950000.0,4,2.5,11548,2.0,0.0,3,9,0.0,1988,0.0,98033,0.0
2014-07-30,815000.0,3,2.5,21494,2.0,0.0,4,8,0.0,1991,0.0,98074,0.0
2015-01-20,199950.0,3,3.0,2132,2.0,0.0,3,8,0.0,1993,0.0,98038,0.0
2014-06-05,386000.0,3,2.0,8100,1.0,0.0,4,7,0.0,1969,0.0,98034,0.0
2015-01-02,273000.0,3,2.25,7964,2.0,0.0,3,8,0.0,1991,0.0,98042,0.0
2015-03-25,284000.0,4,2.5,6360,2.0,0.0,3,8,0.0,1994,0.0,98031,0.0
2014-08-26,399950.0,3,1.0,7930,1.0,0.0,3,7,400.0,1950,0.0,98177,0.0
2015-01-15,285000.0,3,1.75,6423,1.0,0.0,3,5,560.0,1927,0.0,98115,0.0
2015-04-03,315000.0,3,2.5,6452,2.0,0.0,3,7,0.0,2004,0.0,98038,0.0
2014-08-07,250000.0,3,1.0,7700,1.0,0.0,3,7,580.0,1960,0.0,98168,0.0
2015-03-16,290000.0,4,2.0,7618,1.5,0.0,3,7,0.0,1967,0.0,98198,0.0
2014-06-23,725000.0,4,2.5,30410,2.0,0.0,3,9,0.0,1988,0.0,98077,0.0
2014-05-23,410000.0,3,2.0,9641,1.5,0.0,3,7,0.0,1983,0.0,98034,0.0
2014-08-17,855000.0,4,2.5,52062,1.5,0.0,4,9,0.0,1988,0.0,98075,0.0
2014-07-28,399900.0,4,2.5,8127,2.0,0.0,3,8,0.0,1994,0.0,98038,0.0
2014-06-11,852600.0,4,2.5,11901,2.0,0.0,5,9,670.0,1977,0.0,98006,0.0
2014-08-08,235000.0,2,1.0,6321,1.0,0.0,3,6,0.0,1940,0.0,98118,0.0
